,index,LONGITUDE,LATITUDE
4436,7628,-7381.686900001019,4864845.7553
14290,7629,-7549.37943457067,4864878.413713895
4164,7630,-7376.631799999624,4864855.089699999
3119,7631,-7334.819400001317,4864828.229599997
19566,7632,-7366.449900001287,4864770.297300004
6882,7633,-7390.734700001776,4864835.035099998
17377,7634,-7691.338399998844,4864928.212899998
10275,7635,-7632.143599998206,4864982.217100002
11247,7636,-7661.753100000322,4864938.275399998
5325,7637,-7359.297899998724,4864837.255099997
14193,7638,-7523.494399998337,4864951.885300003
13388,7639,-7380.866799999028,4864847.233599998
2419,7640,-7408.338870193809,4864811.529825352
17249,7641,-7637.002300001681,4864905.532300003
7174,7642,-7638.276000000536,4864905.187200002
14409,7643,-7366.2424000017345,4864841.108000003
13896,7644,-7312.981300000101,4864798.747699998
1017,7645,-7506.731899999082,4864850.684
12753,7646,-7511.563299998641,4864853.561099999
8550,7647,-7589.062399998307,4864985.529100001
7750,7648,-7587.102299999446,4864986.090999998
1928,7649,-7408.338870193809,4864811.529825352
18658,7650,-7322.587600000203,4864821.443499997
350,7651,-7520.755800001323,4864891.4821000025
13669,7652,-7317.526099998504,4864794.559299998
223,7653,-7519.152399998158,4864949.532200001
6033,7654,-7401.996199999005,4864790.018399999
19339,7655,-7470.539500001818,4864863.624300003
19304,7656,-7503.662099998444,4864884.812600002
9191,7657,-7359.331099998206,4864837.273500003
19175,7658,-7374.3125,4864845.585299999
2500,7659,-7350.146999999881,4864757.249200001
19043,7660,-7352.348799999803,4864837.954700001
15293,7661,-7417.502300001681,4864893.0326000005
564,7662,-7521.867186445743,4864889.477093995
9787,7663,-7337.716099999845,4864825.2817
10382,7664,-7636.667899999767,4864991.739799999
18970,7665,-7324.080699998885,4864817.717
15709,7666,-7414.916941028088,4864881.27501066
14460,7667,-7377.096400000155,4864854.1538999975
3388,7668,-7466.445299256593,4864859.364375353
3936,7669,-7390.734700001776,4864835.035099998
7968,7670,-7312.981300000101,4864798.747699998
2707,7671,-7337.394799999893,4864763.226999998
2790,7672,-7350.146999999881,4864757.249200001
3449,7673,-7453.170400001109,4864828.667000003
17770,7674,-7667.351799998432,4864936.670500003
3538,7675,-7445.557873841375,4864826.589670561
10935,7676,-7639.7153999991715,4865007.160400003
15313,7677,-7372.802999999374,4864849.302699998
14754,7678,-7425.090500000864,4864858.286499999
19766,7679,-7523.601199999452,4864951.943599999
17746,7680,-7635.040800001472,4864986.063900001
7532,7681,-7310.700860090554,4864800.670677118
821,7682,-7337.23213905096,4864752.848840348
10270,7683,-7605.419300001115,4864979.070799999
18510,7684,-7377.218935716897,4864859.9856831655
8288,7685,-7330.597199998796,4864821.779299997
8283,7686,-7353.723400000483,4864834.1625000015
15656,7687,-7470.5139999985695,4864863.610200003
19261,7688,-7371.659499999136,4864848.668300003
10904,7689,-7675.371700000018,4864932.7897000015
9034,7690,-7596.20320000127,4864981.900200002
7652,7691,-7682.084399998188,4864930.865400001
14438,7692,-7533.837600000203,4864939.373000003
16226,7693,-7616.688900001347,4864976.028099999
2833,7694,-7315.743400000036,4864802.071500003
11253,7695,-7675.406700000167,4864932.779600002
10387,7696,-7641.573199998587,4865008.853
7413,7697,-7366.2424000017345,4864841.108000003
14302,7698,-7356.611999999732,4864840.32
19077,7699,-7390.734700001776,4864835.035099998
8250,7700,-7533.837600000203,4864939.373000003
11758,7701,-7332.108800001442,4864822.170999996
19161,7702,-7316.4574000015855,4864800.7843
9992,7703,-7628.134500000626,4864977.021200001
11788,7704,-7327.479451861232,4864766.691086285
7776,7705,-7641.812399998307,4864922.313900001
17401,7706,-7643.385099999607,4864928.0748
4098,7707,-7468.870245195925,4864827.937682956
2689,7708,-7363.996100001037,4864764.880800001
1189,7709,-7392.357000000775,4864780.615599997
9297,7710,-7327.929099999368,4864824.406999998
4848,7711,-7524.86381759122,4864950.191375457
5213,7712,-7345.411800000817,4864829.551200002
3993,7713,-7424.407800000161,4864901.759999998
8069,7714,-7656.559099998325,4864938.028999999
10580,7715,-7329.376800000668,4864825.210199997
5679,7716,-7443.87767707184,4864873.551518895
15297,7717,-7439.624499998987,4864864.1263
10965,7718,-7682.559099998325,4864932.3116
16652,7719,-7641.329799998552,4864920.629500002
15441,7720,-7327.929099999368,4864824.406999998
15281,7721,-7425.728100001812,4864901.3354
14514,7722,-7374.897300001234,4864855.5392
13319,7723,-7549.37943457067,4864878.413713895
13985,7724,-7312.662200000137,4864807.624899998
16548,7725,-7676.643599998206,4864934.006999999
3883,7726,-7379.799400001764,4864849.157899998
16631,7727,-7596.20320000127,4864981.900200002
15254,7728,-7445.557873841375,4864826.589670561
16542,7729,-7661.753100000322,4864938.275399998
4937,7730,-7316.835799999535,4864813.697499998
14294,7731,-7377.846599999815,4864852.802199997
19173,7732,-7388.631314467639,4864843.906318992
7753,7733,-7594.736999999732,4864983.902400002
14424,7734,-7555.068599998951,4864885.213299997
5238,7735,-7414.873469986021,4864881.276651077
3948,7736,-7445.557873841375,4864826.589670561
10136,7737,-7526.391455613077,4864919.34785118
2164,7738,-7356.457600001246,4864764.753700003
2886,7739,-7362.52650000155,4864764.065700002
10124,7740,-7315.637699998915,4864817.5876
8725,7741,-7363.28240000084,4864844.020599999
16379,7742,-7632.377999998629,4864988.176700003
17718,7743,-7611.056499999016,4864981.801700003
11662,7744,-7316.867199998349,4864813.714900002
5669,7745,-7457.242100000381,4864853.930299997
172,7746,-7408.288427382708,4864803.464716807
639,7747,-7370.614700000733,4864768.552900001
12006,7748,-7330.097966965288,4864762.291488789
18037,7749,-7639.690999999642,4864914.912799999
18660,7750,-7329.403700001538,4864820.6699
12076,7751,-7499.118298217654,4864838.7984716
5068,7752,-7375.98580000177,4864772.226599999
9347,7753,-7367.458799999207,4864841.782799996
1548,7754,-7496.947206757963,4864853.117668681
7442,7755,-7316.963899999857,4864795.236500002
15130,7756,-7349.546000000089,4864836.399800003
10947,7757,-7641.329799998552,4864920.629500002
10039,7758,-7637.556499999016,4864907.466200002
15404,7759,-7458.381099998951,4864852.149700001
8930,7760,-7682.543800000101,4864932.339500003
19037,7761,-7307.774300001562,4864814.599399999
8428,7762,-7363.28974769637,4864835.294131495
9037,7763,-7594.264100000262,4864982.456100002
2486,7764,-7370.614700000733,4864768.552900001
9334,7765,-7334.797350611538,4864819.486666389
16630,7766,-7594.264100000262,4864982.456100002
16816,7767,-7669.247800000012,4864936.126800001
10728,7768,-7592.718600001186,4864984.430299997
8267,7769,-7377.846599999815,4864852.802199997
16599,7770,-7640.976199999452,4865010.659500003
16122,7771,-7632.2586999982595,4864982.0603
2024,7772,-7331.918400000781,4864822.512199998
1872,7773,-7383.733100000769,4864842.191699997
354,7774,-7482.456176027656,4864901.429579936
5363,7775,-7443.87767707184,4864873.551518895
13800,7776,-7549.37943457067,4864878.413713895
14888,7777,-7453.170400001109,4864828.667000003
1164,7778,-7392.357000000775,4864780.615599997
18106,7779,-7643.117800001055,4864947.830799997
18756,7780,-7360.497299998999,4864837.920500003
3398,7781,-7468.870245195925,4864827.937682956
14943,7782,-7468.870245195925,4864827.937682956
14749,7783,-7421.30021238327,4864859.197052851
3129,7784,-7359.913360092789,4864833.420775659
9707,7785,-7571.09319999814,4864871.718699999
16547,7786,-7674.972300000489,4864934.486199997
13535,7787,-7559.862900000066,4864871.224600002
9395,7788,-7641.771899998188,4864922.445900001
16820,7789,-7669.247800000012,4864936.126800001
10578,7790,-7321.0276931114495,4864812.07116285
4357,7791,-7466.445299256593,4864859.364375353
15746,7792,-7316.867199998349,4864813.714900002
14220,7793,-7312.662200000137,4864807.624899998
3590,7794,-7408.714525613934,4864892.911716394
16234,7795,-7589.062399998307,4864985.529100001
16620,7796,-7596.20320000127,4864981.900200002
10977,7797,-7530.600900001824,4864928.652000003
10200,7798,-7377.29603530094,4864860.055810973
324,7799,-7350.146999999881,4864757.249200001
7899,7800,-7545.474832799286,4864929.947813578
5174,7801,-7435.067499998957,4864878.1545
5651,7802,-7423.048200000077,4864877.709100001
6747,7803,-7307.774300001562,4864814.599399999
7405,7804,-7366.095899999142,4864845.581600003
3211,7805,-7376.904599998146,4864852.029399999
11282,7806,-7611.129000000656,4864977.622000001
18210,7807,-7689.513399999589,4864928.736100003
14183,7808,-7571.09319999814,4864871.718800001
4755,7809,-7404.436200000346,4864808.869900003
8890,7810,-7374.347500000149,4864845.604699999
11371,7811,-7631.8949000015855,4864981.9169000015
2379,7812,-7397.859799999744,4864783.668200001
17314,7813,-7622.054600000381,4864976.294200003
8030,7814,-7643.2014999985695,4864947.990599997
13803,7815,-7377.846599999815,4864852.802199997
6662,7816,-7458.26419999823,4864852.0842999965
18496,7817,-7644.945300001651,4864948.8147
8186,7818,-7616.688900001347,4864976.028099999
11635,7819,-7405.654399998486,4864801.9548999965
7866,7820,-7329.376800000668,4864825.210199997
4424,7821,-7435.067499998957,4864878.1545
1101,7822,-7399.109700001776,4864784.361699998
12494,7823,-7511.778299998492,4864841.671700001
8619,7824,-7683.855900000781,4864930.357900001
8070,7825,-7646.423599999398,4864925.757100001
3253,7826,-7466.445299256593,4864859.364375353
3560,7827,-7410.026599999517,4864887.749600001
709,7828,-7341.214999999851,4864756.341499999
118,7829,-7519.152399998158,4864949.532200001
10229,7830,-7316.963899999857,4864795.236500002
4601,7831,-7316.867199998349,4864813.714900002
2042,7832,-7356.457600001246,4864764.753700003
7426,7833,-7324.486511655152,4864813.990040243
6134,7834,-7435.067499998957,4864878.1545
11756,7835,-7323.550653945655,4864827.719507538
317,7836,-7361.5406999997795,4864765.608599998
13390,7837,-7377.778799999505,4864852.8002
5318,7838,-7333.183200001717,4864822.766999997
17023,7839,-7639.35000000149,4865001.098099999
6610,7840,-7394.577824883163,4864836.924705662
18950,7841,-7352.348799999803,4864837.954700001
5006,7842,-7535.227970089763,4864893.273838371
6527,7843,-7377.218935716897,4864859.9856831655
9586,7844,-7656.762800000608,4864938.025799997
13065,7845,-7360.497299998999,4864837.920500003
4276,7846,-7463.946534570306,4864836.803314827
5742,7847,-7359.297899998724,4864837.255099997
18388,7848,-7609.25039999932,4864978.160700001
5473,7849,-7432.44810000062,4864883.152999997
5819,7850,-7369.223544884473,4864761.381877743
15468,7851,-7421.933200001717,4864863.970899999
87,7852,-7391.084499999881,4864779.909699999
7637,7853,-7646.423599999398,4864925.757100001
4166,7854,-7359.19299999997,4864841.751800001
3385,7855,-7317.651000000536,4864794.628600001
10932,7856,-7641.573199998587,4865008.853
403,7857,-7390.649026967585,4864785.979925662
4914,7858,-7411.353135820478,4864802.929530874
11557,7859,-7381.686900001019,4864845.7553
11437,7860,-7536.435899998993,4864918.028399996
9377,7861,-7632.238800000399,4864988.249200001
16714,7862,-7684.298099998385,4864931.813000001
6382,7863,-7318.694800000638,4864795.302100003
2241,7864,-7373.052799999714,4864844.886500001
14266,7865,-7536.4928999990225,4864918.059600003
16902,7866,-7603.565099999309,4864979.790100001
15570,7867,-7424.301600001752,4864859.706600003
6314,7868,-7457.75549999997,4864815.285700001
9231,7869,-7526.391455613077,4864919.34785118
10412,7870,-7596.648699998856,4864983.354699999
5520,7871,-7352.555199999362,4864833.5141
2436,7872,-7315.743400000036,4864802.071500003
4692,7873,-7539.413493216038,4864923.973005973
17834,7874,-7609.25039999932,4864978.160700001
9482,7875,-7634.934135507792,4865007.513685353
17265,7876,-7676.643599998206,4864934.006999999
6860,7877,-7439.543800000101,4864864.079400003
15110,7878,-7367.458799999207,4864841.782799996
15338,7879,-7327.929099999368,4864824.406999998
6658,7880,-7314.611699998379,4864800.712399997
1425,7881,-7545.620009675622,4864929.900241494
5030,7882,-7310.764899998903,4864807.6461
5284,7883,-7425.661100000143,4864873.132700004
14613,7884,-7366.037799999118,4864845.549400002
1502,7885,-7555.132300000638,4864885.251500003
11076,7886,-7545.474832799286,4864929.947813578
9812,7887,-7607.247600000352,4864978.546700001
16412,7888,-7646.206399999559,4864932.4318
18578,7889,-7345.411800000817,4864829.551200002
678,7890,-7516.088799998164,4864889.878200002
6677,7891,-7453.059500001371,4864828.6049000025
5854,7892,-7360.539299998432,4864837.943800002
7198,7893,-7684.298099998385,4864931.813000001
10110,7894,-7337.5278999991715,4864825.624499999
17553,7895,-7643.117800001055,4864947.830799997
5056,7896,-7559.524500001222,4864887.665399998
1850,7897,-7408.925999999046,4864793.862999998
6526,7898,-7377.133499998599,4864851.760499999
1070,7899,-7374.294482905418,4864777.897182643
12667,7900,-7511.563299998641,4864853.561099999
6788,7901,-7469.88919999823,4864815.057400003
16614,7902,-7615.527699999511,4864982.2821
2772,7903,-7390.095800001174,4864781.450599998
3395,7904,-7445.557873841375,4864826.589670561
1099,7905,-7413.92139999941,4864785.033399999
7385,7906,-7562.192000001669,4864866.7744999975
11049,7907,-7313.731119778007,4864792.063410871
1749,7908,-7374.347500000149,4864845.604699999
418,7909,-7374.294482905418,4864777.897182643
15655,7910,-7480.428210925311,4864867.091147952
5822,7911,-7342.435300000012,4864756.9575999975
14104,7912,-7568.8610000014305,4864876.416199997
10154,7913,-7541.168800000101,4864920.726800002
17173,7914,-7601.616200000048,4864980.348899998
10506,7915,-7674.972300000489,4864934.486199997
18337,7916,-7662.008200000972,4864934.443599999
14542,7917,-7367.458799999207,4864841.782799996
19742,7918,-7395.213199999183,4864786.255199999
8410,7919,-7324.582886133343,4864813.8198470175
14616,7920,-7391.930192384869,4864841.240641914
13127,7921,-7338.857999999076,4864825.9152000025
4896,7922,-7523.601199999452,4864951.943599999
8731,7923,-7366.2424000017345,4864841.108000003
8982,7924,-7632.2586999982595,4864982.0603
722,7925,-7405.100900001824,4864789.7755
5179,7926,-7435.067499998957,4864878.1545
10168,7927,-7571.09319999814,4864871.718699999
1860,7928,-7341.308100000024,4864756.173699997
18478,7929,-7682.559099998325,4864932.3116
1687,7930,-7372.802999999374,4864849.302699998
8508,7931,-7656.559099998325,4864938.028999999
19139,7932,-7349.546000000089,4864836.399800003
1992,7933,-7390.761199999601,4864835.141000003
10539,7934,-7383.733100000769,4864842.191699997
15433,7935,-7318.341099999845,4864814.532499999
16856,7936,-7636.960200000554,4864905.659699999
14080,7937,-7360.497299998999,4864837.920500003
18367,7938,-7659.935300000012,4864938.7962
6120,7939,-7427.074479050934,4864903.08147952
3462,7940,-7383.670200001448,4864842.180799998
6571,7941,-7318.694800000638,4864795.302100003
18848,7942,-7359.331099998206,4864837.273500003
5673,7943,-7435.065400000662,4864861.6708
9308,7944,-7310.700860090554,4864800.670677118
13973,7945,-7372.802999999374,4864849.302699998
2810,7946,-7404.4642999991775,4864809.152999997
8960,7947,-7643.428199999034,4864927.950800002
5495,7948,-7369.223544884473,4864761.381877743
13776,7949,-7559.442699998617,4864887.620300002
16923,7950,-7621.874699998647,4864976.306900002
574,7951,-7480.124099999666,4864894.930600002
8459,7952,-7640.976199999452,4865010.659500003
17909,7953,-7644.034899998456,4864930.066799998
17454,7954,-7603.565099999309,4864979.790100001
9244,7955,-7536.565799999982,4864934.328000002
17944,7956,-7680.134599998593,4864931.4921
15220,7957,-7332.108800001442,4864822.170999996
3628,7958,-7327.929099999368,4864824.406999998
17886,7959,-7617.12480000034,4864979.609499998
17379,7960,-7661.47349999845,4864934.343599997
18993,7961,-7381.679999999702,4864845.767800003
8706,7962,-7559.862900000066,4864871.224600002
6358,7963,-7351.981125298887,4864843.493344098
10529,7964,-7568.939100001007,4864876.265799999
16989,7965,-7682.559099998325,4864932.3116
848,7966,-7395.100707694888,4864777.95992858
2248,7967,-7360.497299998999,4864837.920500003
5619,7968,-7316.835799999535,4864813.697499998
8574,7969,-7609.25039999932,4864978.160700001
18957,7970,-7337.716099999845,4864825.2817
17204,7971,-7644.034899998456,4864930.066799998
8127,7972,-7638.814300000668,4864999.228200004
5306,7973,-7318.694800000638,4864795.302100003
4055,7974,-7316.4574000015855,4864800.7843
10938,7975,-7643.1389999985695,4864947.851999998
15532,7976,-7345.42330000177,4864829.557700001
18382,7977,-7648.530400000513,4864942.806100003
4079,7978,-7313.731119778007,4864792.063410871
997,7979,-7523.628199998289,4864951.958300002
